Text	Time	App Name	App Version	Appeventtype	Review Rating	Store Name
I joined Facebook way back in 08 it was much better then you had privacy! Now it run everything you do!!! So only 2 stars!!!!	1371711600	Facebook	6.2	review	2	USA
This company makes me sick.  I hate Facebook and their liberal edits of posted and content.  Looking forward to canceling.	1371711600	Facebook	6.2	review	1	USA
Ha mejorado bastante, pero sin duda podrÌÁn mejorarla mas, sobre todo en la versiÌ_n que tienen para iPad que en su primera presentaciÌ_n empobrece la aplicaciÌ_n.Pero hablemos quienes tenemos el primer iPad y nos gustarÌ_a la aplicaciÌ_n fuera aun mejor.Gracias!	1371711600	Facebook	6.2	review	3	USA
The last couple of days this app has been insanely slow, all my other apps work completely fine except Facebook, nothings loading and my wifi works fine, this is really annoying	1371711600	Facebook	6.2	review	1	Canada
For the most part it's great. It's crashed on me a couple times. But not every time I use it	1371711600	Facebook	6.2	review	5	USA
It crashes sometimes/ freezes	1371711600	Facebook	6.2	review	1	USA
It's always crashing. Won't access any photo folders, only the camera roll. Slow. Fix it.	1371711600	Facebook	6.2	review	1	UK
I find that the loading process is slow. The app even kicks me off of it sometimes. All of my updates are current too.	1371711600	Facebook	6.2	review	2	USA
I would like to be able to edit a comment with out having to completely remove what I was writing from my phone. I like the recent addition of share.  I like this update.Still closes unexpectly~	1371711600	Facebook	6.2	review	5	USA
I've never had any problems with this app and its convenient! Great app!	1371711600	Facebook	6.2	review	5	USA
FACEBOOK JUST BUG EVERYTING !	1371711600	Facebook	6.2	review	1	Canada
Iphone 4- When I open app it takes forever to load content. And then I can't even get notifications unless I open app. Inbox message notifications don't show unless I open it.	1371711600	Facebook	6.2	review	2	USA
It does what it needs to do. But. It's very slow, very flaky and constantly changing and more often than not, not for the better. Annoying there is no landscape version. Odd that status updates by friends shared with my gf don't appear on mine but do on hers. And so the list could go on... Oh and NOW the notification overlay that blocks the notification list and then if you don't click it loses the unread status of the notification! Shoddy.	1371711600	Facebook	6.2	review	2	UK
To be honest,it is rubbish. I downloaded it and it took 5 minutes to load the first time. Suddenly an error appeared and said I had to uninstall an app to keep facebook running clear. So I did what it said and deleted facebook after always waiting minutes for it to load-_-	1371711600	Facebook	6.2	review	3	UK
Runs way too slow. Takes forever for content to load. Facebook doesn't seem to care to fix it. No wonder the stock is tanking.	1371711600	Facebook	6.2	review	1	USA
This app is good but you should be able to play Facebook games	1371711600	Facebook	6.2	review	3	USA
I give it a 3 because it shut down on me  unexpected !!!! And when I want to delete a post on my phone it won't let me do it and I will have to go to a PC to deleted on the Desktop Version	1371711600	Facebook	6.2	review	3	USA
Why when I go to write a status it automatically brings my pictures up?!  Who wants that?  Ridiculous.	1371711600	Facebook	6.2	review	1	USA
It's crashing too many times and sometimes it won't work and i have to shutdown	1371711600	Facebook	6.2	review	1	USA
The only thing that Bugs the crap out of me is that the wall is bloody random, I like just recent stuff and it keeps sticking stuff in from last night!!! Bloody FB does you head in keep blocking friend requests as well, I wouldn't ask if I didn't want to know someone you numbnutts!!!!!!	1371711600	Facebook	6.2	review	3	UK
but chat is leggy sometimes	1371711600	Facebook	6.2	review	4	Australia
I like the new feeds, but its been occasionally crashing on my iPhone 4 lately. Hoping the new update fixes all the bugs! The more things they add, the more things go wrong!	1371711600	Facebook	6.2	review	3	USA
Mine doesn't crash at all :/  great app ......	1371711600	Facebook	6.2	review	4	USA
Facebook USED to be the bomb.com, however ever since twitter came out, it has definitely spiraled out of control. You all should have kept Facebook the way it was before all that timeline mess you added. Now it's all confusing. What's the point of a timeline for FACEBOOK? You should've remained with the ORIGINAL ideas of Facebook, not this new bs!	1371711600	Facebook	6.2	review	1	USA
I wish I'd never updated my old app, it worked perfectly!  This update tells me I have 32 hits and I'll only have like 3, which is just a minor thing. The real irritation is uploading pix from my photo roll. I'll chose a pix and when I press upload it will upload another pix or sometimes it will have already chosen 5 other pix that I didn't even see. Very aggravating!  Never had this problem with the last update.	1371711600	Facebook	6.2	review	3	USA
Okay I love the app But it would be better if you add a video chat feature please I really need it I know that Facebook on a computer has the video chat thing but I need to have it on my iPod/phone	1371711600	Facebook	6.2	review	5	USA
I love the Facebook app, it's easy to use but you need to update again, I'm getting so annoy how it keeps crashing on me when I'm trying to send a friend a message! Or even just loading it, it will crash moments later... Please fix what ever is causing this!!	1371711600	Facebook	6.2	review	4	Australia
Facebook needs to stop changing.  Other then that it's ok for now. And every time I click out of Facebook I have to resign into Facebook iv never had to do that.	1371711600	Facebook	6.2	review	1	USA
Good app when it works properly	1371711600	Facebook	6.2	review	4	UK
I am glad they updated the Facebook app., now it has a share button. The only thing I don't really like is the chat bubbles they are kind of annoying. I do like that you can change your profile pic from the app now, the next thing that should be added is the ability to change your cover photo from the app as well.	1371711600	Facebook	6.2	review	4	USA
Love it	1371711600	Facebook	6.2	review	5	USA
Still... Your adding more sh*t before you fix what's broken. Your going from bad to worse. Don't you read your reviews? I see more and more people joining google+ Looks like face books going to be the next myspace. Obsolete!	1371711600	Facebook	6.2	review	1	USA
Really good, fast and easy to use	1371711600	Facebook	6.2	review	5	UK
Facebook won't load since the new up date. It just sits there with that annoying star-loading symbol. Please fix! It's been "updating" my news feed for 6 hours now.	1371711600	Facebook	6.2	review	1	USA
Whenever I open any picture on my timeline, it either crashes the app or takes multiple minutes to load and grant touch screen capabilities again. It's frustrating.	1371711600	Facebook	6.2	review	1	USA
Great app	1371711600	Facebook	6.2	review	5	UK
I tried to update the app but now the update won't even load. All my other updates worked just fine, but I have been waiting for the facebook app to update for almost 30 minutes. It hasn't even started the update.	1371711600	Facebook	6.2	review	1	USA
Facebook is a good way to stay in touch with people.	1371711600	Facebook	6.2	review	4	USA
Love the new up date!!!!!!!!!	1371711600	Facebook	6.2	review	5	USA
Facebook on iPhone is just bad. There are several important and common features I use that I just can't control from the iPhone, and worse, insane "chat heads" pop up constantly. They are utterly worthless and cannot be turned off. I hate them. I wish Facebook would stop adding features and just make the thing work nicely.	1371711600	Facebook	6.2	review	2	USA
Love fb!!	1371711600	Facebook	6.2	review	5	UK
Just getting worse and worse with more and more updates.	1371711600	Facebook	6.2	review	1	USA
Needs a new color	1371711600	Facebook	6.2	review	5	USA
It's the best thing ever invented!! :)	1371711600	Facebook	6.2	review	5	UK
Um yea it's not working at all!!!! 	1371711600	Facebook	6.2	review	1	USA
